# time, z/s, OOP, MT, Pitch
1.033583e-01,6.514278e+00,-3.702849e+02,-8.782133e+01,5.227317e-01
1.046667e-01,6.549195e+00,-3.732794e+02,-8.795222e+01,5.302948e-01
1.059750e-01,6.585733e+00,-3.763446e+02,-8.814727e+01,5.380531e-01
1.072833e-01,6.623910e+00,-3.795045e+02,-8.841086e+01,5.459845e-01
1.085917e-01,6.663736e+00,-3.827906e+02,-8.866426e+01,5.540765e-01
1.099000e-01,6.705213e+00,-3.862044e+02,-8.882805e+01,5.623201e-01
1.112083e-01,6.748339e+00,-3.897283e+02,-8.897447e+01,5.707055e-01
1.125167e-01,6.793113e+00,-3.933155e+02,-8.917927e+01,5.792377e-01
1.138250e-01,6.839555e+00,-3.969225e+02,-8.946827e+01,5.879415e-01
1.151333e-01,6.887679e+00,-4.005417e+02,-8.992471e+01,5.968362e-01
1.164417e-01,6.937487e+00,-4.041668e+02,-9.057608e+01,6.059475e-01
1.177500e-01,6.988969e+00,-4.078159e+02,-9.136164e+01,6.153033e-01
1.190583e-01,7.042116e+00,-4.115432e+02,-9.222239e+01,6.249116e-01
1.203667e-01,7.096932e+00,-4.153641e+02,-9.305918e+01,6.347726e-01
1.216750e-01,7.153427e+00,-4.192858e+02,-9.377284e+01,6.448846e-01
1.229833e-01,7.211616e+00,-4.233250e+02,-9.438575e+01,6.552342e-01
1.242917e-01,7.271507e+00,-4.274787e+02,-9.494701e+01,6.657967e-01
1.256000e-01,7.333107e+00,-4.317170e+02,-9.548989e+01,6.765560e-01
1.269083e-01,7.396443e+00,-4.360004e+02,-9.607223e+01,6.875206e-01
1.282167e-01,7.461549e+00,-4.403178e+02,-9.665185e+01,6.987196e-01
1.295250e-01,7.528436e+00,-4.446699e+02,-9.716580e+01,7.101422e-01
1.308333e-01,7.597075e+00,-4.490617e+02,-9.763298e+01,7.217224e-01
1.321417e-01,7.667428e+00,-4.534725e+02,-9.809452e+01,7.334410e-01
1.334500e-01,7.739499e+00,-4.578928e+02,-9.865026e+01,7.453535e-01
1.347583e-01,7.813297e+00,-4.623610e+02,-9.934346e+01,7.574941e-01
1.360667e-01,7.888777e+00,-4.668724e+02,-1.001527e+02,7.698214e-01
1.373750e-01,7.965878e+00,-4.713917e+02,-1.011136e+02,7.822834e-01
1.386833e-01,8.044568e+00,-4.759593e+02,-1.022210e+02,7.948794e-01
1.399917e-01,8.124825e+00,-4.806362e+02,-1.033743e+02,8.076322e-01
1.413000e-01,8.206640e+00,-4.853906e+02,-1.044671e+02,8.205596e-01
1.426083e-01,8.290009e+00,-4.901303e+02,-1.054198e+02,8.336672e-01
1.439167e-01,8.374936e+00,-4.948460e+02,-1.062274e+02,8.469436e-01
1.452250e-01,8.461391e+00,-4.996024e+02,-1.069436e+02,8.603571e-01
1.465333e-01,8.549322e+00,-5.043872e+02,-1.076327e+02,8.738900e-01
1.478417e-01,8.638697e+00,-5.091767e+02,-1.083751e+02,8.875698e-01
1.491500e-01,8.729485e+00,-5.140668e+02,-1.091913e+02,9.014197e-01
1.504583e-01,8.821631e+00,-5.191431e+02,-1.100439e+02,9.154130e-01
1.517667e-01,8.915073e+00,-5.243314e+02,-1.109311e+02,9.294996e-01
1.530750e-01,9.009773e+00,-5.295355e+02,-1.118643e+02,9.436777e-01
1.543833e-01,9.105721e+00,-5.347360e+02,-1.128547e+02,9.579782e-01
1.556917e-01,9.202899e+00,-5.399284e+02,-1.139528e+02,9.723911e-01
1.570000e-01,9.301253e+00,-5.450894e+02,-1.151547e+02,9.868694e-01
1.583083e-01,9.400696e+00,-5.502220e+02,-1.163829e+02,1.001373e+00
1.596167e-01,9.501149e+00,-5.554170e+02,-1.175901e+02,1.015885e+00
1.609250e-01,9.602568e+00,-5.606812e+02,-1.187894e+02,1.030410e+00
1.622333e-01,9.704943e+00,-5.659262e+02,-1.199701e+02,1.044967e+00
1.635417e-01,9.808278e+00,-5.711532e+02,-1.211087e+02,1.059572e+00
1.648500e-01,9.912578e+00,-5.764075e+02,-1.222346e+02,1.074224e+00
1.661583e-01,1.001784e+01,-5.817154e+02,-1.233640e+02,1.088910e+00
1.674667e-01,1.012403e+01,-5.870551e+02,-1.244736e+02,1.103639e+00
1.687750e-01,1.023109e+01,-5.923717e+02,-1.255313e+02,1.118467e+00
1.700833e-01,1.033894e+01,-5.976588e+02,-1.265525e+02,1.133428e+00
1.713917e-01,1.044756e+01,-6.029627e+02,-1.276074e+02,1.148491e+00
1.727000e-01,1.055686e+01,-6.082749e+02,-1.287010e+02,1.163605e+00
1.740083e-01,1.066682e+01,-6.135379e+02,-1.298137e+02,1.178743e+00
1.753167e-01,1.077737e+01,-6.187671e+02,-1.310117e+02,1.193878e+00
1.766250e-01,1.088847e+01,-6.240123e+02,-1.323195e+02,1.208964e+00
1.779333e-01,1.100002e+01,-6.292669e+02,-1.336573e+02,1.223963e+00
1.792417e-01,1.111194e+01,-6.345067e+02,-1.349702e+02,1.238844e+00
1.805500e-01,1.122410e+01,-6.397238e+02,-1.362382e+02,1.253565e+00
1.818583e-01,1.133644e+01,-6.449273e+02,-1.374443e+02,1.268106e+00
1.831667e-01,1.144891e+01,-6.500870e+02,-1.386348e+02,1.282499e+00
1.844750e-01,1.156150e+01,-6.551480e+02,-1.398516e+02,1.296795e+00
1.857833e-01,1.167422e+01,-6.601657e+02,-1.410569e+02,1.310992e+00
1.870917e-01,1.178707e+01,-6.652178e+02,-1.422261e+02,1.325059e+00
1.884000e-01,1.190004e+01,-6.702532e+02,-1.433900e+02,1.339025e+00
1.897083e-01,1.201310e+01,-6.752567e+02,-1.445784e+02,1.352958e+00
1.910167e-01,1.212617e+01,-6.803319e+02,-1.458079e+02,1.366883e+00
1.923250e-01,1.223920e+01,-6.854775e+02,-1.470993e+02,1.380764e+00
1.936333e-01,1.235214e+01,-6.905747e+02,-1.484309e+02,1.394564e+00
1.949417e-01,1.246494e+01,-6.955653e+02,-1.497532e+02,1.408258e+00
1.962500e-01,1.257753e+01,-7.005028e+02,-1.510604e+02,1.421809e+00
1.975583e-01,1.268989e+01,-7.054066e+02,-1.523793e+02,1.435181e+00
1.988667e-01,1.280196e+01,-7.102080e+02,-1.536845e+02,1.448349e+00
2.001750e-01,1.291364e+01,-7.149115e+02,-1.549015e+02,1.461273e+00
2.014833e-01,1.302483e+01,-7.196021e+02,-1.560151e+02,1.473886e+00
2.027917e-01,1.313545e+01,-7.242559e+02,-1.570886e+02,1.486168e+00
2.041000e-01,1.324546e+01,-7.287852e+02,-1.582074e+02,1.498163e+00
2.054083e-01,1.335486e+01,-7.332418e+02,-1.593852e+02,1.509898e+00
2.067167e-01,1.346362e+01,-7.376832e+02,-1.606168e+02,1.521359e+00
2.080250e-01,1.357175e+01,-7.420607e+02,-1.619271e+02,1.532544e+00
2.093333e-01,1.367922e+01,-7.463530e+02,-1.632195e+02,1.543507e+00
2.106417e-01,1.378596e+01,-7.505666e+02,-1.644176e+02,1.554304e+00
2.119500e-01,1.389192e+01,-7.546978e+02,-1.656027e+02,1.564935e+00
2.132583e-01,1.399704e+01,-7.587315e+02,-1.667786e+02,1.575379e+00
2.145667e-01,1.410123e+01,-7.626337e+02,-1.679109e+02,1.585597e+00
2.158750e-01,1.420444e+01,-7.664694e+02,-1.690471e+02,1.595546e+00
2.171833e-01,1.430659e+01,-7.703442e+02,-1.702507e+02,1.605199e+00
2.184917e-01,1.440760e+01,-7.742240e+02,-1.714783e+02,1.614541e+00
2.198000e-01,1.450740e+01,-7.780119e+02,-1.725962e+02,1.623552e+00
2.211083e-01,1.460590e+01,-7.816623e+02,-1.736015e+02,1.632176e+00
2.224167e-01,1.470305e+01,-7.851957e+02,-1.745637e+02,1.640362e+00
2.237250e-01,1.479882e+01,-7.886389e+02,-1.754983e+02,1.648118e+00
2.250333e-01,1.489320e+01,-7.919335e+02,-1.764311e+02,1.655481e+00
2.263417e-01,1.498616e+01,-7.950672e+02,-1.774150e+02,1.662465e+00
2.276500e-01,1.507769e+01,-7.981379e+02,-1.784693e+02,1.669043e+00
2.289583e-01,1.516774e+01,-8.011443e+02,-1.795650e+02,1.675216e+00
2.302667e-01,1.525626e+01,-8.039993e+02,-1.806538e+02,1.681015e+00
2.315750e-01,1.534324e+01,-8.067325e+02,-1.817110e+02,1.686474e+00
2.328833e-01,1.542865e+01,-8.094191e+02,-1.827682e+02,1.691595e+00
2.341917e-01,1.551246e+01,-8.120182e+02,-1.838154e+02,1.696368e+00
2.355000e-01,1.559461e+01,-8.144606e+02,-1.848006e+02,1.700779e+00
2.368083e-01,1.567504e+01,-8.168031e+02,-1.857290e+02,1.704789e+00
2.381167e-01,1.575372e+01,-8.191065e+02,-1.865899e+02,1.708391e+00
2.394250e-01,1.583056e+01,-8.212568e+02,-1.873935e+02,1.711592e+00
2.407333e-01,1.590551e+01,-8.231801e+02,-1.881355e+02,1.714369e+00
2.420417e-01,1.597848e+01,-8.249727e+02,-1.887912e+02,1.716664e+00
2.433500e-01,1.604943e+01,-8.267019e+02,-1.894543e+02,1.718431e+00
2.446583e-01,1.611834e+01,-8.283039e+02,-1.901744e+02,1.719686e+00
2.459667e-01,1.618520e+01,-8.297259e+02,-1.908832e+02,1.720451e+00
2.472750e-01,1.624997e+01,-8.310454e+02,-1.915720e+02,1.720717e+00
2.485833e-01,1.631258e+01,-8.322843e+02,-1.923380e+02,1.720469e+00
2.498917e-01,1.637299e+01,-8.333634e+02,-1.931704e+02,1.719706e+00
2.512000e-01,1.643116e+01,-8.342817e+02,-1.939515e+02,1.718445e+00
2.525083e-01,1.648708e+01,-8.350796e+02,-1.946694e+02,1.716705e+00
2.538167e-01,1.654074e+01,-8.357665e+02,-1.953544e+02,1.714518e+00
2.551250e-01,1.659214e+01,-8.363293e+02,-1.960041e+02,1.711879e+00
2.564333e-01,1.664122e+01,-8.367868e+02,-1.965711e+02,1.708755e+00
2.577417e-01,1.668794e+01,-8.371819e+02,-1.970820e+02,1.705126e+00
2.590500e-01,1.673226e+01,-8.374809e+02,-1.976257e+02,1.701008e+00
2.603583e-01,1.677415e+01,-8.376356e+02,-1.981321e+02,1.696423e+00
2.616667e-01,1.681355e+01,-8.376216e+02,-1.985438e+02,1.691349e+00
2.629750e-01,1.685044e+01,-8.374640e+02,-1.989205e+02,1.685748e+00
2.642833e-01,1.688479e+01,-8.371787e+02,-1.992956e+02,1.679590e+00
2.655917e-01,1.691657e+01,-8.367133e+02,-1.996515e+02,1.672871e+00
2.669000e-01,1.694577e+01,-8.360645e+02,-1.999838e+02,1.665597e+00
2.682083e-01,1.697234e+01,-8.352714e+02,-2.003602e+02,1.657765e+00
2.695167e-01,1.699625e+01,-8.343620e+02,-2.007918e+02,1.649354e+00
2.708250e-01,1.701745e+01,-8.333011e+02,-2.011910e+02,1.640346e+00
2.721333e-01,1.703593e+01,-8.320447e+02,-2.015147e+02,1.630751e+00
2.734417e-01,1.705171e+01,-8.306628e+02,-2.018126e+02,1.620601e+00
2.747500e-01,1.706480e+01,-8.292041e+02,-2.021179e+02,1.609924e+00
2.760583e-01,1.707518e+01,-8.276196e+02,-2.023694e+02,1.598730e+00
2.773667e-01,1.708280e+01,-8.258650e+02,-2.025330e+02,1.587000e+00
2.786750e-01,1.708760e+01,-8.239521e+02,-2.026280e+02,1.574734e+00
2.799833e-01,1.708955e+01,-8.218869e+02,-2.026763e+02,1.561967e+00
2.812917e-01,1.708863e+01,-8.196261e+02,-2.026744e+02,1.548721e+00
2.826000e-01,1.708483e+01,-8.172122e+02,-2.026335e+02,1.534977e+00
2.839083e-01,1.707810e+01,-8.147360e+02,-2.025907e+02,1.520689e+00
2.852167e-01,1.706845e+01,-8.121807e+02,-2.025849e+02,1.505826e+00
2.865250e-01,1.705584e+01,-8.094560e+02,-2.026033e+02,1.490376e+00
2.878333e-01,1.704025e+01,-8.065621e+02,-2.025883e+02,1.474342e+00
2.891417e-01,1.702167e+01,-8.035378e+02,-2.025700e+02,1.457727e+00
2.904500e-01,1.700008e+01,-8.003588e+02,-2.025330e+02,1.440506e+00
2.917583e-01,1.697549e+01,-7.970000e+02,-2.024051e+02,1.422659e+00
2.930667e-01,1.694789e+01,-7.934754e+02,-2.022192e+02,1.404192e+00
2.943750e-01,1.691730e+01,-7.898609e+02,-2.020273e+02,1.385150e+00
2.956833e-01,1.688375e+01,-7.861295e+02,-2.018503e+02,1.365562e+00
2.969917e-01,1.684722e+01,-7.822155e+02,-2.016269e+02,1.345420e+00
2.983000e-01,1.680770e+01,-7.781628e+02,-2.012986e+02,1.324735e+00
2.996083e-01,1.676519e+01,-7.739889e+02,-2.009759e+02,1.303540e+00
3.009167e-01,1.671970e+01,-7.697027e+02,-2.006628e+02,1.281870e+00
3.022250e-01,1.667121e+01,-7.652992e+02,-2.002877e+02,1.259727e+00
3.035333e-01,1.661972e+01,-7.607410e+02,-1.998912e+02,1.237099e+00
3.048417e-01,1.656524e+01,-7.560453e+02,-1.994893e+02,1.213965e+00
3.061500e-01,1.650778e+01,-7.512107e+02,-1.990552e+02,1.190295e+00
3.074583e-01,1.644732e+01,-7.462010e+02,-1.985520e+02,1.166081e+00
3.087667e-01,1.638385e+01,-7.410231e+02,-1.980083e+02,1.141331e+00
3.100750e-01,1.631740e+01,-7.357272e+02,-1.974801e+02,1.116039e+00
3.113833e-01,1.624793e+01,-7.303239e+02,-1.969188e+02,1.090160e+00
3.126917e-01,1.617540e+01,-7.247787e+02,-1.962649e+02,1.063662e+00
3.140000e-01,1.609983e+01,-7.190947e+02,-1.955907e+02,1.036576e+00
3.153083e-01,1.602123e+01,-7.133205e+02,-1.949604e+02,1.008948e+00
3.166167e-01,1.593964e+01,-7.074513e+02,-1.943080e+02,9.808072e-01
3.179250e-01,1.585504e+01,-7.014049e+02,-1.936078e+02,9.521489e-01
3.192333e-01,1.576743e+01,-6.952001e+02,-1.928787e+02,9.229850e-01
3.205417e-01,1.567684e+01,-6.889015e+02,-1.921298e+02,8.933537e-01
3.218500e-01,1.558331e+01,-6.825000e+02,-1.913558e+02,8.632763e-01
3.231583e-01,1.548685e+01,-6.759528e+02,-1.905118e+02,8.327686e-01
3.244667e-01,1.538746e+01,-6.692649e+02,-1.896243e+02,8.018185e-01
3.257750e-01,1.528515e+01,-6.625259e+02,-1.887457e+02,7.703973e-01
3.270833e-01,1.517994e+01,-6.557092e+02,-1.878778e+02,7.384906e-01
3.283917e-01,1.507182e+01,-6.487502e+02,-1.869504e+02,7.061022e-01
3.297000e-01,1.496081e+01,-6.416544e+02,-1.859525e+02,6.732433e-01
3.310083e-01,1.484694e+01,-6.344208e+02,-1.849398e+02,6.398895e-01
3.323167e-01,1.473022e+01,-6.270757e+02,-1.838536e+02,6.059957e-01
3.336250e-01,1.461066e+01,-6.196102e+02,-1.826820e+02,5.715477e-01
3.349333e-01,1.448827e+01,-6.120238e+02,-1.815012e+02,5.365890e-01
3.362417e-01,1.436310e+01,-6.043433e+02,-1.803635e+02,5.011675e-01
3.375500e-01,1.423517e+01,-5.965408e+02,-1.792347e+02,4.652794e-01
3.388583e-01,1.410446e+01,-5.885806e+02,-1.780456e+02,4.289118e-01
3.401667e-01,1.397100e+01,-5.804732e+02,-1.768641e+02,3.920862e-01
3.414750e-01,1.383488e+01,-5.722998e+02,-1.757025e+02,3.548492e-01
3.427833e-01,1.369614e+01,-5.640942e+02,-1.744646e+02,3.172306e-01
3.440917e-01,1.355479e+01,-5.557690e+02,-1.731539e+02,2.792540e-01
3.454000e-01,1.341086e+01,-5.472914e+02,-1.718200e+02,2.409338e-01
3.467083e-01,1.326437e+01,-5.387468e+02,-1.704715e+02,2.022478e-01
3.480167e-01,1.311531e+01,-5.301500e+02,-1.690462e+02,1.631758e-01
3.493250e-01,1.296370e+01,-5.213963e+02,-1.675393e+02,1.237279e-01
3.506333e-01,1.280960e+01,-5.125261e+02,-1.660216e+02,8.392998e-02
3.519417e-01,1.265306e+01,-5.036771e+02,-1.644875e+02,4.376868e-02
3.532500e-01,1.249407e+01,-4.948319e+02,-1.629151e+02,3.204922e-03
3.545583e-01,1.233267e+01,-4.858735e+02,-1.613287e+02,-3.775879e-02
3.558667e-01,1.216886e+01,-4.767720e+02,-1.597619e+02,-7.910232e-02
3.571750e-01,1.200272e+01,-4.676093e+02,-1.581899e+02,-1.208087e-01
3.584833e-01,1.183427e+01,-4.583689e+02,-1.566093e+02,-1.628647e-01
3.597917e-01,1.166355e+01,-4.489933e+02,-1.550302e+02,-2.052615e-01
3.611000e-01,1.149060e+01,-4.395601e+02,-1.534155e+02,-2.479804e-01
3.624083e-01,1.131548e+01,-4.301328e+02,-1.517772e+02,-2.910039e-01
3.637167e-01,1.113825e+01,-4.206358e+02,-1.501198e+02,-3.342802e-01
3.650250e-01,1.095895e+01,-4.110033e+02,-1.484294e+02,-3.777719e-01
3.663333e-01,1.077760e+01,-4.013264e+02,-1.466847e+02,-4.215147e-01
3.676417e-01,1.059427e+01,-3.916614e+02,-1.449157e+02,-4.655169e-01
3.689500e-01,1.040905e+01,-3.819538e+02,-1.431443e+02,-5.097206e-01
3.702583e-01,1.022198e+01,-3.722032e+02,-1.412882e+02,-5.540838e-01
3.715667e-01,1.003309e+01,-3.624201e+02,-1.393579e+02,-5.986360e-01
3.728750e-01,9.842418e+00,-3.525877e+02,-1.374274e+02,-6.434031e-01
3.741833e-01,9.650007e+00,-3.426840e+02,-1.354949e+02,-6.883760e-01
3.754917e-01,9.455877e+00,-3.327144e+02,-1.334998e+02,-7.335565e-01
3.768000e-01,9.260071e+00,-3.226886e+02,-1.314818e+02,-7.789464e-01
3.781083e-01,9.062651e+00,-3.125966e+02,-1.295404e+02,-8.245286e-01
3.794167e-01,8.863650e+00,-3.025141e+02,-1.275940e+02,-8.702770e-01
3.807250e-01,8.663090e+00,-2.924514e+02,-1.255997e+02,-9.162122e-01
3.820333e-01,8.461026e+00,-2.823034e+02,-1.236269e+02,-9.623488e-01
3.833417e-01,8.257533e+00,-2.721121e+02,-1.216726e+02,-1.008633e+00
3.846500e-01,8.052684e+00,-2.619516e+02,-1.196968e+02,-1.055001e+00
3.859583e-01,7.846545e+00,-2.517748e+02,-1.176521e+02,-1.101436e+00
3.872667e-01,7.639177e+00,-2.415354e+02,-1.155979e+02,-1.147960e+00
3.885750e-01,7.430653e+00,-2.312859e+02,-1.135366e+02,-1.194548e+00
3.898833e-01,7.221045e+00,-2.210930e+02,-1.113577e+02,-1.241143e+00
3.911917e-01,7.010424e+00,-2.108997e+02,-1.091439e+02,-1.287735e+00
3.925000e-01,6.798865e+00,-2.006574e+02,-1.069940e+02,-1.334325e+00
3.938083e-01,6.586412e+00,-1.904777e+02,-1.048220e+02,-1.380920e+00
3.951167e-01,6.373111e+00,-1.804052e+02,-1.025805e+02,-1.427523e+00
3.964250e-01,6.159024e+00,-1.702722e+02,-1.003749e+02,-1.474133e+00
3.977333e-01,5.944206e+00,-1.600706e+02,-9.819101e+01,-1.520739e+00
3.990417e-01,5.728713e+00,-1.499637e+02,-9.594528e+01,-1.567319e+00
4.003500e-01,5.512612e+00,-1.398920e+02,-9.370742e+01,-1.613872e+00
4.016583e-01,5.295967e+00,-1.297459e+02,-9.149840e+01,-1.660429e+00
4.029667e-01,5.078828e+00,-1.196193e+02,-8.928598e+01,-1.706990e+00
4.042750e-01,4.861275e+00,-1.095754e+02,-8.705585e+01,-1.753502e+00
4.055833e-01,4.643421e+00,-9.953104e+01,-8.484543e+01,-1.799902e+00
4.068917e-01,4.425336e+00,-8.945403e+01,-8.266217e+01,-1.846195e+00
4.082000e-01,4.207081e+00,-7.944872e+01,-8.042730e+01,-1.892388e+00
4.095083e-01,3.988740e+00,-6.954059e+01,-7.816681e+01,-1.938445e+00
4.108167e-01,3.770405e+00,-5.966914e+01,-7.593017e+01,-1.984319e+00
4.121250e-01,3.552144e+00,-4.983609e+01,-7.370038e+01,-2.029986e+00
4.134333e-01,3.334002e+00,-4.008418e+01,-7.141183e+01,-2.075439e+00
4.147417e-01,3.116052e+00,-3.039495e+01,-6.909201e+01,-2.120663e+00
4.160500e-01,2.898364e+00,-2.070500e+01,-6.682252e+01,-2.165667e+00
4.173583e-01,2.680999e+00,-1.108806e+01,-6.450561e+01,-2.210459e+00
4.186667e-01,2.464016e+00,-1.592361e+00,-6.216021e+01,-2.255029e+00
4.199750e-01,2.247494e+00,7.832361e+00,-5.990830e+01,-2.299353e+00
4.212833e-01,2.031491e+00,1.718367e+01,-5.767645e+01,-2.343437e+00
4.225917e-01,1.816035e+00,2.645775e+01,-5.539460e+01,-2.387330e+00
4.239000e-01,1.601195e+00,3.568692e+01,-5.311476e+01,-2.431008e+00
4.252083e-01,1.387059e+00,4.488328e+01,-5.093309e+01,-2.474412e+00
4.265167e-01,1.173711e+00,5.397630e+01,-4.875440e+01,-2.517510e+00
4.278250e-01,9.612432e-01,6.295717e+01,-4.653468e+01,-2.560308e+00
4.291333e-01,7.497475e-01,7.189480e+01,-4.437855e+01,-2.602808e+00
4.304417e-01,5.392938e-01,8.074693e+01,-4.222812e+01,-2.644961e+00
4.317500e-01,3.299447e-01,8.945081e+01,-4.006466e+01,-2.686741e+00
