# time, z/s, OOP, MT, Pitch
6.018333e-02,6.117782e+00,-3.338732e+02,-7.679876e+01,4.050507e-01
6.149167e-02,6.125325e+00,-3.364696e+02,-7.617027e+01,4.103775e-01
6.280000e-02,6.134340e+00,-3.391685e+02,-7.547526e+01,4.161582e-01
6.410833e-02,6.145027e+00,-3.420104e+02,-7.476257e+01,4.223274e-01
6.541667e-02,6.157564e+00,-3.450032e+02,-7.407990e+01,4.288260e-01
6.672500e-02,6.172081e+00,-3.481350e+02,-7.348501e+01,4.356051e-01
6.803333e-02,6.188652e+00,-3.513978e+02,-7.295044e+01,4.426373e-01
6.934167e-02,6.207336e+00,-3.547985e+02,-7.237740e+01,4.499406e-01
7.065000e-02,6.228217e+00,-3.584267e+02,-7.176204e+01,4.575653e-01
7.195833e-02,6.251431e+00,-3.623423e+02,-7.115702e+01,4.655828e-01
7.326667e-02,6.277165e+00,-3.664959e+02,-7.063533e+01,4.740734e-01
7.457500e-02,6.305629e+00,-3.708272e+02,-7.033072e+01,4.831033e-01
7.588333e-02,6.337045e+00,-3.752901e+02,-7.027301e+01,4.927353e-01
7.719167e-02,6.371595e+00,-3.798622e+02,-7.037046e+01,5.030239e-01
7.850000e-02,6.409383e+00,-3.846180e+02,-7.056760e+01,5.139972e-01
7.980833e-02,6.450447e+00,-3.896417e+02,-7.079778e+01,5.256606e-01
8.111667e-02,6.494804e+00,-3.949675e+02,-7.100737e+01,5.379915e-01
8.242500e-02,6.542517e+00,-4.006280e+02,-7.126066e+01,5.509380e-01
8.373333e-02,6.593688e+00,-4.065925e+02,-7.160811e+01,5.644393e-01
8.504167e-02,6.648441e+00,-4.128033e+02,-7.206161e+01,5.784328e-01
8.635000e-02,6.706902e+00,-4.192136e+02,-7.266294e+01,5.928558e-01
8.765833e-02,6.769175e+00,-4.257441e+02,-7.332748e+01,6.076691e-01
8.896667e-02,6.835314e+00,-4.323795e+02,-7.396040e+01,6.228507e-01
9.027500e-02,6.905371e+00,-4.392100e+02,-7.457328e+01,6.383951e-01
9.158333e-02,6.979438e+00,-4.462929e+02,-7.518191e+01,6.543494e-01
9.289167e-02,7.057626e+00,-4.536093e+02,-7.589983e+01,6.707692e-01
9.420000e-02,7.140035e+00,-4.611166e+02,-7.688475e+01,6.876601e-01
9.550833e-02,7.226745e+00,-4.687544e+02,-7.821915e+01,7.050047e-01
9.681667e-02,7.317818e+00,-4.764914e+02,-7.992358e+01,7.228309e-01
9.812500e-02,7.413337e+00,-4.843729e+02,-8.190283e+01,7.412431e-01
9.943333e-02,7.513354e+00,-4.924410e+02,-8.393740e+01,7.603136e-01
1.007417e-01,7.617835e+00,-5.006716e+02,-8.579127e+01,7.799938e-01
1.020500e-01,7.726711e+00,-5.089616e+02,-8.745994e+01,8.001995e-01
1.033583e-01,7.839938e+00,-5.172646e+02,-8.912440e+01,8.208923e-01
1.046667e-01,7.957492e+00,-5.256873e+02,-9.086114e+01,8.420491e-01
1.059750e-01,8.079339e+00,-5.342229e+02,-9.270710e+01,8.636040e-01
1.072833e-01,8.205432e+00,-5.427947e+02,-9.467960e+01,8.854758e-01
1.085917e-01,8.335711e+00,-5.514542e+02,-9.669159e+01,9.076173e-01
1.099000e-01,8.470088e+00,-5.602511e+02,-9.869107e+01,9.299873e-01
1.112083e-01,8.608447e+00,-5.691534e+02,-1.007193e+02,9.525430e-01
1.125167e-01,8.750697e+00,-5.780384e+02,-1.028363e+02,9.752994e-01
1.138250e-01,8.896788e+00,-5.868568e+02,-1.051074e+02,9.982965e-01
1.151333e-01,9.046628e+00,-5.956944e+02,-1.075665e+02,1.021493e+00
1.164417e-01,9.200073e+00,-6.044927e+02,-1.102265e+02,1.044826e+00
1.177500e-01,9.356999e+00,-6.131607e+02,-1.130951e+02,1.068325e+00
1.190583e-01,9.517321e+00,-6.218015e+02,-1.161124e+02,1.092074e+00
1.203667e-01,9.680936e+00,-6.304999e+02,-1.191112e+02,1.116056e+00
1.216750e-01,9.847686e+00,-6.392104e+02,-1.219676e+02,1.140159e+00
1.229833e-01,1.001741e+01,-6.478630e+02,-1.247339e+02,1.164324e+00
1.242917e-01,1.018997e+01,-6.565270e+02,-1.274729e+02,1.188557e+00
1.256000e-01,1.036524e+01,-6.652571e+02,-1.302123e+02,1.212847e+00
1.269083e-01,1.054309e+01,-6.738484e+02,-1.330173e+02,1.237154e+00
1.282167e-01,1.072338e+01,-6.821925e+02,-1.358094e+02,1.261432e+00
1.295250e-01,1.090593e+01,-6.904303e+02,-1.384914e+02,1.285620e+00
1.308333e-01,1.109057e+01,-6.986122e+02,-1.411480e+02,1.309639e+00
1.321417e-01,1.127705e+01,-7.066344e+02,-1.437973e+02,1.333456e+00
1.334500e-01,1.146518e+01,-7.144316e+02,-1.464556e+02,1.357098e+00
1.347583e-01,1.165474e+01,-7.220853e+02,-1.492028e+02,1.380542e+00
1.360667e-01,1.184546e+01,-7.296556e+02,-1.520915e+02,1.403686e+00
1.373750e-01,1.203707e+01,-7.370513e+02,-1.551587e+02,1.426460e+00
1.386833e-01,1.222932e+01,-7.442426e+02,-1.583380e+02,1.448890e+00
1.399917e-01,1.242199e+01,-7.512702e+02,-1.615171e+02,1.471006e+00
1.413000e-01,1.261487e+01,-7.581115e+02,-1.646396e+02,1.492774e+00
1.426083e-01,1.280771e+01,-7.647101e+02,-1.675991e+02,1.514139e+00
1.439167e-01,1.300027e+01,-7.710365e+02,-1.702912e+02,1.535093e+00
1.452250e-01,1.319231e+01,-7.771351e+02,-1.728042e+02,1.555617e+00
1.465333e-01,1.338358e+01,-7.830264e+02,-1.753153e+02,1.575672e+00
1.478417e-01,1.357381e+01,-7.886937e+02,-1.778589e+02,1.595245e+00
1.491500e-01,1.376268e+01,-7.941863e+02,-1.804153e+02,1.614303e+00
1.504583e-01,1.394994e+01,-7.995781e+02,-1.830172e+02,1.632777e+00
1.517667e-01,1.413533e+01,-8.048539e+02,-1.856000e+02,1.650597e+00
1.530750e-01,1.431863e+01,-8.099008e+02,-1.880555e+02,1.667764e+00
1.543833e-01,1.449962e+01,-8.145851e+02,-1.904111e+02,1.684316e+00
1.556917e-01,1.467805e+01,-8.189163e+02,-1.927647e+02,1.700192e+00
1.570000e-01,1.485361e+01,-8.229907e+02,-1.951062e+02,1.715276e+00
1.583083e-01,1.502597e+01,-8.267355e+02,-1.974142e+02,1.729516e+00
1.596167e-01,1.519485e+01,-8.300882e+02,-1.996792e+02,1.742921e+00
1.609250e-01,1.535999e+01,-8.331515e+02,-2.018926e+02,1.755491e+00
1.622333e-01,1.552118e+01,-8.359823e+02,-2.040614e+02,1.767201e+00
1.635417e-01,1.567821e+01,-8.384888e+02,-2.061501e+02,1.778023e+00
1.648500e-01,1.583092e+01,-8.405991e+02,-2.081280e+02,1.787944e+00
1.661583e-01,1.597917e+01,-8.424051e+02,-2.099665e+02,1.796955e+00
1.674667e-01,1.612277e+01,-8.439322e+02,-2.116836e+02,1.805073e+00
1.687750e-01,1.626153e+01,-8.450359e+02,-2.132603e+02,1.812341e+00
1.700833e-01,1.639520e+01,-8.456794e+02,-2.147231e+02,1.818746e+00
1.713917e-01,1.652355e+01,-8.460245e+02,-2.161318e+02,1.824215e+00
1.727000e-01,1.664638e+01,-8.461101e+02,-2.174543e+02,1.828701e+00
1.740083e-01,1.676349e+01,-8.457700e+02,-2.187405e+02,1.832217e+00
1.753167e-01,1.687471e+01,-8.450316e+02,-2.200092e+02,1.834772e+00
1.766250e-01,1.697983e+01,-8.440759e+02,-2.212459e+02,1.836279e+00
1.779333e-01,1.707866e+01,-8.428597e+02,-2.224830e+02,1.836648e+00
1.792417e-01,1.717100e+01,-8.412268e+02,-2.236360e+02,1.835858e+00
1.805500e-01,1.725664e+01,-8.391926e+02,-2.246229e+02,1.833920e+00
1.818583e-01,1.733543e+01,-8.369015e+02,-2.255169e+02,1.830860e+00
1.831667e-01,1.740722e+01,-8.343084e+02,-2.263711e+02,1.826680e+00
1.844750e-01,1.747187e+01,-8.312374e+02,-2.270871e+02,1.821371e+00
1.857833e-01,1.752928e+01,-8.277683e+02,-2.276039e+02,1.814901e+00
1.870917e-01,1.757940e+01,-8.240715e+02,-2.280338e+02,1.807268e+00
1.884000e-01,1.762224e+01,-8.201159e+02,-2.284819e+02,1.798540e+00
1.897083e-01,1.765770e+01,-8.158590e+02,-2.289007e+02,1.788778e+00
1.910167e-01,1.768570e+01,-8.113836e+02,-2.292456e+02,1.777959e+00
1.923250e-01,1.770614e+01,-8.067354e+02,-2.295825e+02,1.766023e+00
1.936333e-01,1.771895e+01,-8.018347e+02,-2.298876e+02,1.752962e+00
1.949417e-01,1.772404e+01,-7.965379e+02,-2.300678e+02,1.738814e+00
1.962500e-01,1.772140e+01,-7.908614e+02,-2.300894e+02,1.723584e+00
1.975583e-01,1.771100e+01,-7.849245e+02,-2.300285e+02,1.707216e+00
1.988667e-01,1.769277e+01,-7.786594e+02,-2.298968e+02,1.689658e+00
2.001750e-01,1.766663e+01,-7.720061e+02,-2.295328e+02,1.670887e+00
2.014833e-01,1.763252e+01,-7.650758e+02,-2.290056e+02,1.650911e+00
2.027917e-01,1.759041e+01,-7.579336e+02,-2.284644e+02,1.629764e+00
2.041000e-01,1.754032e+01,-7.505345e+02,-2.278572e+02,1.607473e+00
2.054083e-01,1.748225e+01,-7.427988e+02,-2.271364e+02,1.584018e+00
2.067167e-01,1.741624e+01,-7.347702e+02,-2.263323e+02,1.559396e+00
2.080250e-01,1.734238e+01,-7.265620e+02,-2.255082e+02,1.533659e+00
2.093333e-01,1.726072e+01,-7.181087e+02,-2.246063e+02,1.506911e+00
2.106417e-01,1.717129e+01,-7.092949e+02,-2.234957e+02,1.479208e+00
2.119500e-01,1.707414e+01,-7.001799e+02,-2.221867e+02,1.450513e+00
2.132583e-01,1.696927e+01,-6.908912e+02,-2.207627e+02,1.420801e+00
2.145667e-01,1.685674e+01,-6.813973e+02,-2.192750e+02,1.390089e+00
2.158750e-01,1.673665e+01,-6.716596e+02,-2.177106e+02,1.358414e+00
2.171833e-01,1.660909e+01,-6.618093e+02,-2.160803e+02,1.325785e+00
2.184917e-01,1.647413e+01,-6.519089e+02,-2.143984e+02,1.292184e+00
2.198000e-01,1.633183e+01,-6.418177e+02,-2.125559e+02,1.257604e+00
2.211083e-01,1.618225e+01,-6.314553e+02,-2.104734e+02,1.222027e+00
2.224167e-01,1.602550e+01,-6.209075e+02,-2.082320e+02,1.185490e+00
2.237250e-01,1.586176e+01,-6.101974e+02,-2.059164e+02,1.148062e+00
2.250333e-01,1.569121e+01,-5.992697e+02,-2.035101e+02,1.109778e+00
2.263417e-01,1.551403e+01,-5.881260e+02,-2.009983e+02,1.070634e+00
2.276500e-01,1.533042e+01,-5.769002e+02,-1.984105e+02,1.030628e+00
2.289583e-01,1.514060e+01,-5.656760e+02,-1.958349e+02,9.898471e-01
2.302667e-01,1.494481e+01,-5.543244e+02,-1.932426e+02,9.483853e-01
2.315750e-01,1.474323e+01,-5.428397e+02,-1.904663e+02,9.062813e-01
2.328833e-01,1.453603e+01,-5.313399e+02,-1.875548e+02,8.635356e-01
2.341917e-01,1.432341e+01,-5.198321e+02,-1.846255e+02,8.201707e-01
2.355000e-01,1.410556e+01,-5.082610e+02,-1.815595e+02,7.762397e-01
2.368083e-01,1.388270e+01,-4.966021e+02,-1.783020e+02,7.317782e-01
2.381167e-01,1.365506e+01,-4.849195e+02,-1.749527e+02,6.868471e-01
2.394250e-01,1.342288e+01,-4.732084e+02,-1.715865e+02,6.414793e-01
2.407333e-01,1.318636e+01,-4.614382e+02,-1.681515e+02,5.956424e-01
2.420417e-01,1.294565e+01,-4.496437e+02,-1.645685e+02,5.492936e-01
2.433500e-01,1.270100e+01,-4.378606e+02,-1.609627e+02,5.024810e-01
2.446583e-01,1.245269e+01,-4.261388e+02,-1.574387e+02,4.553273e-01
2.459667e-01,1.220095e+01,-4.144772e+02,-1.539188e+02,4.078716e-01
2.472750e-01,1.194599e+01,-4.028510e+02,-1.503317e+02,3.600783e-01
2.485833e-01,1.168807e+01,-3.912679e+02,-1.468169e+02,3.119449e-01
2.498917e-01,1.142748e+01,-3.797400e+02,-1.434524e+02,2.635618e-01
2.512000e-01,1.116452e+01,-3.682485e+02,-1.400594e+02,2.150303e-01
2.525083e-01,1.089948e+01,-3.567765e+02,-1.365630e+02,1.663862e-01
2.538167e-01,1.063262e+01,-3.453893e+02,-1.330455e+02,1.176703e-01
2.551250e-01,1.036423e+01,-3.341646e+02,-1.295538e+02,6.891024e-02
2.564333e-01,1.009454e+01,-3.231337e+02,-1.260094e+02,2.010896e-02
2.577417e-01,9.823781e+00,-3.122128e+02,-1.224653e+02,-2.869024e-02
2.590500e-01,9.552236e+00,-3.013529e+02,-1.191029e+02,-7.740336e-02
2.603583e-01,9.280210e+00,-2.906643e+02,-1.158645e+02,-1.259815e-01
2.616667e-01,9.007963e+00,-2.801027e+02,-1.126053e+02,-1.744719e-01
2.629750e-01,8.735768e+00,-2.695645e+02,-1.093033e+02,-2.228978e-01
2.642833e-01,8.463944e+00,-2.590901e+02,-1.060288e+02,-2.711773e-01
2.655917e-01,8.192794e+00,-2.487569e+02,-1.028497e+02,-3.192348e-01
2.669000e-01,7.922548e+00,-2.385416e+02,-9.974477e+01,-3.670885e-01
2.682083e-01,7.653390e+00,-2.283485e+02,-9.672331e+01,-4.147909e-01
2.695167e-01,7.385537e+00,-2.182684e+02,-9.385387e+01,-4.623294e-01
2.708250e-01,7.119234e+00,-2.084131e+02,-9.109026e+01,-5.096509e-01
2.721333e-01,6.854717e+00,-1.987062e+02,-8.837894e+01,-5.566981e-01
2.734417e-01,6.592246e+00,-1.891196e+02,-8.574555e+01,-6.034191e-01
2.747500e-01,6.332091e+00,-1.797258e+02,-8.317760e+01,-6.497776e-01
2.760583e-01,6.074465e+00,-1.705499e+02,-8.060909e+01,-6.957851e-01
2.773667e-01,5.819508e+00,-1.614992e+02,-7.803839e+01,-7.414554e-01
2.786750e-01,5.567344e+00,-1.524854e+02,-7.550029e+01,-7.867029e-01
2.799833e-01,5.318095e+00,-1.436083e+02,-7.303317e+01,-8.314379e-01
2.812917e-01,5.071857e+00,-1.349539e+02,-7.068239e+01,-8.756754e-01
2.826000e-01,4.828709e+00,-1.264659e+02,-6.840132e+01,-9.194873e-01
2.839083e-01,4.588731e+00,-1.181532e+02,-6.615959e+01,-9.628928e-01
2.852167e-01,4.352047e+00,-1.100874e+02,-6.401253e+01,-1.005837e+00
2.865250e-01,4.118774e+00,-1.022281e+02,-6.198980e+01,-1.048299e+00
2.878333e-01,3.888985e+00,-9.451750e+01,-6.002004e+01,-1.090311e+00
2.891417e-01,3.662765e+00,-8.696210e+01,-5.808184e+01,-1.131892e+00
2.904500e-01,3.440208e+00,-7.957453e+01,-5.621868e+01,-1.173044e+00
2.917583e-01,3.221388e+00,-7.234845e+01,-5.441896e+01,-1.213749e+00
2.930667e-01,3.006348e+00,-6.525386e+01,-5.269119e+01,-1.253962e+00
2.943750e-01,2.795150e+00,-5.829775e+01,-5.102195e+01,-1.293628e+00
2.956833e-01,2.587862e+00,-5.146400e+01,-4.942990e+01,-1.332743e+00
2.969917e-01,2.384513e+00,-4.475480e+01,-4.789889e+01,-1.371360e+00
2.983000e-01,2.185140e+00,-3.819811e+01,-4.632509e+01,-1.409459e+00
2.996083e-01,1.989817e+00,-3.176661e+01,-4.478506e+01,-1.446937e+00
3.009167e-01,1.798590e+00,-2.548373e+01,-4.336918e+01,-1.483733e+00
3.022250e-01,1.611432e+00,-1.936021e+01,-4.202064e+01,-1.519886e+00
3.035333e-01,1.428301e+00,-1.334235e+01,-4.060665e+01,-1.555458e+00
3.048417e-01,1.249195e+00,-7.379138e+00,-3.916640e+01,-1.590447e+00
3.061500e-01,1.074129e+00,-1.462335e+00,-3.780312e+01,-1.624816e+00
3.074583e-01,9.031036e-01,4.338428e+00,-3.641720e+01,-1.658551e+00
3.087667e-01,7.361103e-01,1.003911e+01,-3.498953e+01,-1.691679e+00
3.100750e-01,5.731547e-01,1.571877e+01,-3.360508e+01,-1.724223e+00
3.113833e-01,4.141926e-01,2.133902e+01,-3.231493e+01,-1.756229e+00
3.126917e-01,2.591420e-01,2.678339e+01,-3.106372e+01,-1.787712e+00
3.140000e-01,1.079805e-01,3.207781e+01,-2.981620e+01,-1.818608e+00
3.153083e-01,-3.929571e-02,3.734457e+01,-2.865148e+01,-1.848872e+00
3.166167e-01,-1.827374e-01,4.249954e+01,-2.755023e+01,-1.878519e+00
3.179250e-01,-3.224175e-01,4.747055e+01,-2.646172e+01,-1.907607e+00
3.192333e-01,-4.583509e-01,5.235286e+01,-2.538111e+01,-1.936093e+00
3.205417e-01,-5.905401e-01,5.718157e+01,-2.432182e+01,-1.963883e+00
3.218500e-01,-7.190328e-01,6.186592e+01,-2.330517e+01,-1.990967e+00
3.231583e-01,-8.438858e-01,6.635420e+01,-2.228180e+01,-2.017387e+00
3.244667e-01,-9.651331e-01,7.070987e+01,-2.127316e+01,-2.043181e+00
3.257750e-01,-1.082782e+00,7.493112e+01,-2.032694e+01,-2.068340e+00
3.270833e-01,-1.196861e+00,7.895411e+01,-1.943324e+01,-2.092851e+00
3.283917e-01,-1.307405e+00,8.276669e+01,-1.856702e+01,-2.116709e+00
3.297000e-01,-1.414444e+00,8.649159e+01,-1.771418e+01,-2.139909e+00
3.310083e-01,-1.518052e+00,9.017490e+01,-1.684723e+01,-2.162497e+00
3.323167e-01,-1.618330e+00,9.369126e+01,-1.595860e+01,-2.184549e+00
3.336250e-01,-1.715335e+00,9.704975e+01,-1.515811e+01,-2.206069e+00
3.349333e-01,-1.809080e+00,1.003091e+02,-1.440246e+01,-2.226981e+00
3.362417e-01,-1.899606e+00,1.034661e+02,-1.368850e+01,-2.247252e+00
3.375500e-01,-1.986988e+00,1.064723e+02,-1.309404e+01,-2.266945e+00
3.388583e-01,-2.071279e+00,1.092959e+02,-1.255784e+01,-2.286104e+00
3.401667e-01,-2.152506e+00,1.120140e+02,-1.206713e+01,-2.304688e+00
3.414750e-01,-2.230708e+00,1.146340e+02,-1.158973e+01,-2.322635e+00
3.427833e-01,-2.305950e+00,1.171427e+02,-1.113192e+01,-2.339932e+00
3.440917e-01,-2.378310e+00,1.195307e+02,-1.068985e+01,-2.356593e+00
3.454000e-01,-2.447860e+00,1.217867e+02,-1.020166e+01,-2.372623e+00
3.467083e-01,-2.514682e+00,1.239781e+02,-9.680821e+00,-2.388033e+00
3.480167e-01,-2.578861e+00,1.260502e+02,-9.171574e+00,-2.402827e+00
3.493250e-01,-2.640442e+00,1.279596e+02,-8.710942e+00,-2.416989e+00
3.506333e-01,-2.699446e+00,1.297632e+02,-8.290727e+00,-2.430511e+00
3.519417e-01,-2.755947e+00,1.314529e+02,-7.904895e+00,-2.443462e+00
3.532500e-01,-2.810061e+00,1.329612e+02,-7.559114e+00,-2.455922e+00
3.545583e-01,-2.861846e+00,1.342906e+02,-7.206842e+00,-2.467860e+00
3.558667e-01,-2.911336e+00,1.355392e+02,-6.857523e+00,-2.479210e+00
3.571750e-01,-2.958581e+00,1.367299e+02,-6.567561e+00,-2.489981e+00
3.584833e-01,-3.003648e+00,1.378104e+02,-6.339544e+00,-2.500244e+00
3.597917e-01,-3.046548e+00,1.387557e+02,-6.153922e+00,-2.510032e+00
3.611000e-01,-3.087249e+00,1.396556e+02,-6.016875e+00,-2.519297e+00
3.624083e-01,-3.125768e+00,1.405356e+02,-5.926648e+00,-2.528009e+00
3.637167e-01,-3.162144e+00,1.412605e+02,-5.828976e+00,-2.536149e+00
3.650250e-01,-3.196394e+00,1.418083e+02,-5.708250e+00,-2.543706e+00
3.663333e-01,-3.228517e+00,1.422568e+02,-5.585804e+00,-2.550706e+00
3.676417e-01,-3.258553e+00,1.426350e+02,-5.450430e+00,-2.557188e+00
3.689500e-01,-3.286548e+00,1.428882e+02,-5.340602e+00,-2.563147e+00
3.702583e-01,-3.312453e+00,1.430219e+02,-5.298844e+00,-2.568513e+00
3.715667e-01,-3.336231e+00,1.431231e+02,-5.280357e+00,-2.573284e+00
3.728750e-01,-3.357918e+00,1.431291e+02,-5.211407e+00,-2.577543e+00
3.741833e-01,-3.377551e+00,1.429963e+02,-5.083250e+00,-2.581342e+00
3.754917e-01,-3.395128e+00,1.427892e+02,-4.961526e+00,-2.584646e+00
3.768000e-01,-3.410665e+00,1.425392e+02,-4.894054e+00,-2.587426e+00
3.781083e-01,-3.424232e+00,1.422313e+02,-4.907618e+00,-2.589727e+00
3.794167e-01,-3.435895e+00,1.418072e+02,-4.964723e+00,-2.591598e+00
3.807250e-01,-3.445679e+00,1.412824e+02,-5.075549e+00,-2.593054e+00
3.820333e-01,-3.453600e+00,1.406929e+02,-5.206493e+00,-2.594073e+00
3.833417e-01,-3.459689e+00,1.399859e+02,-5.299635e+00,-2.594629e+00
3.846500e-01,-3.463955e+00,1.391331e+02,-5.440371e+00,-2.594701e+00
3.859583e-01,-3.466367e+00,1.381950e+02,-5.624575e+00,-2.594273e+00
3.872667e-01,-3.466949e+00,1.372348e+02,-5.793201e+00,-2.593392e+00
3.885750e-01,-3.465763e+00,1.362121e+02,-5.933283e+00,-2.592091e+00
3.898833e-01,-3.462826e+00,1.350743e+02,-6.120874e+00,-2.590318e+00
3.911917e-01,-3.458121e+00,1.338042e+02,-6.369430e+00,-2.588009e+00
3.925000e-01,-3.451664e+00,1.324185e+02,-6.611500e+00,-2.585183e+00
3.938083e-01,-3.443517e+00,1.309483e+02,-6.844738e+00,-2.581940e+00
3.951167e-01,-3.433705e+00,1.293960e+02,-7.082009e+00,-2.578301e+00
3.964250e-01,-3.422228e+00,1.277914e+02,-7.375362e+00,-2.574232e+00
3.977333e-01,-3.409111e+00,1.261506e+02,-7.675566e+00,-2.569720e+00
3.990417e-01,-3.394398e+00,1.244790e+02,-7.940123e+00,-2.564786e+00
4.003500e-01,-3.378126e+00,1.227383e+02,-8.234289e+00,-2.559469e+00
4.016583e-01,-3.360311e+00,1.209104e+02,-8.552537e+00,-2.553774e+00
4.029667e-01,-3.341001e+00,1.190682e+02,-8.876491e+00,-2.547726e+00
4.042750e-01,-3.320240e+00,1.172272e+02,-9.216746e+00,-2.541305e+00
4.055833e-01,-3.298032e+00,1.153670e+02,-9.599762e+00,-2.534467e+00
4.068917e-01,-3.274360e+00,1.135092e+02,-1.000922e+01,-2.527209e+00
4.082000e-01,-3.249248e+00,1.116489e+02,-1.035452e+01,-2.519585e+00
4.095083e-01,-3.222736e+00,1.097358e+02,-1.065133e+01,-2.511613e+00
4.108167e-01,-3.194812e+00,1.077331e+02,-1.096961e+01,-2.503213e+00
4.121250e-01,-3.165493e+00,1.056709e+02,-1.133461e+01,-2.494347e+00
4.134333e-01,-3.134843e+00,1.036280e+02,-1.169979e+01,-2.485063e+00
4.147417e-01,-3.102923e+00,1.016295e+02,-1.202873e+01,-2.475430e+00
4.160500e-01,-3.069760e+00,9.958072e+01,-1.237286e+01,-2.465446e+00
4.173583e-01,-3.035360e+00,9.743665e+01,-1.273751e+01,-2.455087e+00
4.186667e-01,-2.999736e+00,9.526680e+01,-1.308189e+01,-2.444363e+00
4.199750e-01,-2.962911e+00,9.306159e+01,-1.337871e+01,-2.433286e+00
4.212833e-01,-2.924908e+00,9.078093e+01,-1.373351e+01,-2.421886e+00
4.225917e-01,-2.885769e+00,8.844621e+01,-1.413949e+01,-2.410206e+00
4.239000e-01,-2.845539e+00,8.611584e+01,-1.451826e+01,-2.398273e+00
4.252083e-01,-2.804225e+00,8.377461e+01,-1.491585e+01,-2.386043e+00
4.265167e-01,-2.761797e+00,8.136347e+01,-1.534329e+01,-2.373449e+00
4.278250e-01,-2.718258e+00,7.889370e+01,-1.581428e+01,-2.360521e+00
4.291333e-01,-2.673631e+00,7.638248e+01,-1.626306e+01,-2.347328e+00
