# time, z/s, OOP, MT, Pitch
1.033583e-01,6.025246e+00,-3.079376e+02,-9.322291e+01,3.908645e-01
1.046667e-01,6.026453e+00,-3.080704e+02,-9.313547e+01,3.916327e-01
1.059750e-01,6.027830e+00,-3.082196e+02,-9.311270e+01,3.924125e-01
1.072833e-01,6.029359e+00,-3.083976e+02,-9.311129e+01,3.931789e-01
1.085917e-01,6.031019e+00,-3.086329e+02,-9.305388e+01,3.939109e-01
1.099000e-01,6.032801e+00,-3.089170e+02,-9.289827e+01,3.945957e-01
1.112083e-01,6.034697e+00,-3.092295e+02,-9.273886e+01,3.952204e-01
1.125167e-01,6.036697e+00,-3.095244e+02,-9.263918e+01,3.957824e-01
1.138250e-01,6.038806e+00,-3.097616e+02,-9.260788e+01,3.962984e-01
1.151333e-01,6.041009e+00,-3.099601e+02,-9.272072e+01,3.967829e-01
1.164417e-01,6.043281e+00,-3.101234e+02,-9.297136e+01,3.972611e-01
1.177500e-01,6.045609e+00,-3.102489e+02,-9.325502e+01,3.977655e-01
1.190583e-01,6.048001e+00,-3.103886e+02,-9.350795e+01,3.983152e-01
1.203667e-01,6.050482e+00,-3.105773e+02,-9.366232e+01,3.989301e-01
1.216750e-01,6.053082e+00,-3.108319e+02,-9.368704e+01,3.996240e-01
1.229833e-01,6.055813e+00,-3.111497e+02,-9.368838e+01,4.003944e-01
1.242917e-01,6.058668e+00,-3.114865e+02,-9.372566e+01,4.012333e-01
1.256000e-01,6.061647e+00,-3.118053e+02,-9.376634e+01,4.021349e-01
1.269083e-01,6.064772e+00,-3.121007e+02,-9.381031e+01,4.030911e-01
1.282167e-01,6.068078e+00,-3.123883e+02,-9.378168e+01,4.041000e-01
1.295250e-01,6.071590e+00,-3.126760e+02,-9.363340e+01,4.051482e-01
1.308333e-01,6.075309e+00,-3.129653e+02,-9.345228e+01,4.061999e-01
1.321417e-01,6.079192e+00,-3.132259e+02,-9.328524e+01,4.072246e-01
1.334500e-01,6.083196e+00,-3.134338e+02,-9.318532e+01,4.081988e-01
1.347583e-01,6.087290e+00,-3.136241e+02,-9.320564e+01,4.091145e-01
1.360667e-01,6.091443e+00,-3.138216e+02,-9.332040e+01,4.099868e-01
1.373750e-01,6.095644e+00,-3.140237e+02,-9.349809e+01,4.108349e-01
1.386833e-01,6.099909e+00,-3.142395e+02,-9.370530e+01,4.116715e-01
1.399917e-01,6.104265e+00,-3.144637e+02,-9.388553e+01,4.125098e-01
1.413000e-01,6.108745e+00,-3.146831e+02,-9.400170e+01,4.133737e-01
1.426083e-01,6.113389e+00,-3.148821e+02,-9.403761e+01,4.142882e-01
1.439167e-01,6.118224e+00,-3.150371e+02,-9.400537e+01,4.152745e-01
1.452250e-01,6.123239e+00,-3.151549e+02,-9.393857e+01,4.163431e-01
1.465333e-01,6.128403e+00,-3.152794e+02,-9.387397e+01,4.174886e-01
1.478417e-01,6.133701e+00,-3.154758e+02,-9.383805e+01,4.187032e-01
1.491500e-01,6.139130e+00,-3.157916e+02,-9.382362e+01,4.199755e-01
1.504583e-01,6.144693e+00,-3.162190e+02,-9.381843e+01,4.212872e-01
1.517667e-01,6.150405e+00,-3.166870e+02,-9.382451e+01,4.226125e-01
1.530750e-01,6.156265e+00,-3.171319e+02,-9.383639e+01,4.239306e-01
1.543833e-01,6.162234e+00,-3.175339e+02,-9.386127e+01,4.252263e-01
1.556917e-01,6.168258e+00,-3.179025e+02,-9.393312e+01,4.264862e-01
1.570000e-01,6.174299e+00,-3.182660e+02,-9.402286e+01,4.277075e-01
1.583083e-01,6.180338e+00,-3.186307e+02,-9.409062e+01,4.288937e-01
1.596167e-01,6.186372e+00,-3.190045e+02,-9.416660e+01,4.300392e-01
1.609250e-01,6.192423e+00,-3.193777e+02,-9.426755e+01,4.311460e-01
1.622333e-01,6.198544e+00,-3.197309e+02,-9.439683e+01,4.322394e-01
1.635417e-01,6.204802e+00,-3.200767e+02,-9.456722e+01,4.333506e-01
1.648500e-01,6.211242e+00,-3.204342e+02,-9.472221e+01,4.345132e-01
1.661583e-01,6.217875e+00,-3.208178e+02,-9.481679e+01,4.357513e-01
1.674667e-01,6.224676e+00,-3.212251e+02,-9.488347e+01,4.370706e-01
1.687750e-01,6.231605e+00,-3.216452e+02,-9.490918e+01,4.384708e-01
1.700833e-01,6.238635e+00,-3.220570e+02,-9.489025e+01,4.399439e-01
1.713917e-01,6.245776e+00,-3.224528e+02,-9.489552e+01,4.414769e-01
1.727000e-01,6.253051e+00,-3.228443e+02,-9.492315e+01,4.430566e-01
1.740083e-01,6.260468e+00,-3.232515e+02,-9.493977e+01,4.446601e-01
1.753167e-01,6.267987e+00,-3.236829e+02,-9.497943e+01,4.462527e-01
1.766250e-01,6.275547e+00,-3.241113e+02,-9.504296e+01,4.478066e-01
1.779333e-01,6.283103e+00,-3.245332e+02,-9.509369e+01,4.493084e-01
1.792417e-01,6.290618e+00,-3.249628e+02,-9.513128e+01,4.507516e-01
1.805500e-01,6.298076e+00,-3.253662e+02,-9.516932e+01,4.521422e-01
1.818583e-01,6.305485e+00,-3.257319e+02,-9.523480e+01,4.534979e-01
1.831667e-01,6.312872e+00,-3.260812e+02,-9.534395e+01,4.548373e-01
1.844750e-01,6.320284e+00,-3.264024e+02,-9.546504e+01,4.561839e-01
1.857833e-01,6.327775e+00,-3.267055e+02,-9.556942e+01,4.575589e-01
1.870917e-01,6.335383e+00,-3.270422e+02,-9.564569e+01,4.589754e-01
1.884000e-01,6.343135e+00,-3.274416e+02,-9.569966e+01,4.604460e-01
1.897083e-01,6.351030e+00,-3.279026e+02,-9.576272e+01,4.619792e-01
1.910167e-01,6.359048e+00,-3.284224e+02,-9.585960e+01,4.635781e-01
1.923250e-01,6.367187e+00,-3.289924e+02,-9.598497e+01,4.652415e-01
1.936333e-01,6.375453e+00,-3.295854e+02,-9.611439e+01,4.669608e-01
1.949417e-01,6.383844e+00,-3.301437e+02,-9.621273e+01,4.687159e-01
1.962500e-01,6.392361e+00,-3.306470e+02,-9.626951e+01,4.704740e-01
1.975583e-01,6.400977e+00,-3.311180e+02,-9.628019e+01,4.722086e-01
1.988667e-01,6.409663e+00,-3.315779e+02,-9.624226e+01,4.739079e-01
2.001750e-01,6.418401e+00,-3.320413e+02,-9.620275e+01,4.755650e-01
2.014833e-01,6.427167e+00,-3.325281e+02,-9.618625e+01,4.771756e-01
2.027917e-01,6.435955e+00,-3.330306e+02,-9.621099e+01,4.787428e-01
2.041000e-01,6.444790e+00,-3.335084e+02,-9.632333e+01,4.802695e-01
2.054083e-01,6.453698e+00,-3.339710e+02,-9.650495e+01,4.817652e-01
2.067167e-01,6.462711e+00,-3.344388e+02,-9.671165e+01,4.832552e-01
2.080250e-01,6.471873e+00,-3.349238e+02,-9.692125e+01,4.847681e-01
2.093333e-01,6.481211e+00,-3.354278e+02,-9.706912e+01,4.863330e-01
2.106417e-01,6.490721e+00,-3.359298e+02,-9.713386e+01,4.879654e-01
2.119500e-01,6.500380e+00,-3.364316e+02,-9.717664e+01,4.896648e-01
2.132583e-01,6.510158e+00,-3.369272e+02,-9.723120e+01,4.914247e-01
2.145667e-01,6.520027e+00,-3.374164e+02,-9.731953e+01,4.932271e-01
2.158750e-01,6.529967e+00,-3.379446e+02,-9.743943e+01,4.950519e-01
2.171833e-01,6.539959e+00,-3.385391e+02,-9.754529e+01,4.968864e-01
2.184917e-01,6.549974e+00,-3.391812e+02,-9.761038e+01,4.987186e-01
2.198000e-01,6.559988e+00,-3.398285e+02,-9.762805e+01,5.005383e-01
2.211083e-01,6.569984e+00,-3.404467e+02,-9.762039e+01,5.023341e-01
2.224167e-01,6.579966e+00,-3.410163e+02,-9.763241e+01,5.040935e-01
2.237250e-01,6.589958e+00,-3.415336e+02,-9.768439e+01,5.058088e-01
2.250333e-01,6.599990e+00,-3.420168e+02,-9.777999e+01,5.074814e-01
2.263417e-01,6.610080e+00,-3.424986e+02,-9.791345e+01,5.091217e-01
2.276500e-01,6.620239e+00,-3.430054e+02,-9.806927e+01,5.107451e-01
2.289583e-01,6.630479e+00,-3.435308e+02,-9.823616e+01,5.123698e-01
2.302667e-01,6.640815e+00,-3.440696e+02,-9.839296e+01,5.140110e-01
2.315750e-01,6.651257e+00,-3.446246e+02,-9.852847e+01,5.156780e-01
2.328833e-01,6.661802e+00,-3.451812e+02,-9.868430e+01,5.173760e-01
2.341917e-01,6.672441e+00,-3.457265e+02,-9.886609e+01,5.191143e-01
2.355000e-01,6.683167e+00,-3.462743e+02,-9.901127e+01,5.208991e-01
2.368083e-01,6.693987e+00,-3.468412e+02,-9.910665e+01,5.227267e-01
2.381167e-01,6.704901e+00,-3.474060e+02,-9.913841e+01,5.245937e-01
2.394250e-01,6.715891e+00,-3.479482e+02,-9.910151e+01,5.264876e-01
2.407333e-01,6.726939e+00,-3.484712e+02,-9.906050e+01,5.283846e-01
2.420417e-01,6.738017e+00,-3.489702e+02,-9.904773e+01,5.302626e-01
2.433500e-01,6.749106e+00,-3.494569e+02,-9.907614e+01,5.321035e-01
2.446583e-01,6.760212e+00,-3.499555e+02,-9.915730e+01,5.338980e-01
2.459667e-01,6.771348e+00,-3.504783e+02,-9.925940e+01,5.356502e-01
2.472750e-01,6.782520e+00,-3.510265e+02,-9.937621e+01,5.373676e-01
2.485833e-01,6.793741e+00,-3.515839e+02,-9.952719e+01,5.390553e-01
2.498917e-01,6.805016e+00,-3.521270e+02,-9.969452e+01,5.407185e-01
2.512000e-01,6.816342e+00,-3.526487e+02,-9.985366e+01,5.423656e-01
2.525083e-01,6.827722e+00,-3.531488e+02,-1.000022e+02,5.440079e-01
2.538167e-01,6.839154e+00,-3.536457e+02,-1.001315e+02,5.456619e-01
2.551250e-01,6.850637e+00,-3.541819e+02,-1.002473e+02,5.473422e-01
2.564333e-01,6.862168e+00,-3.547735e+02,-1.003600e+02,5.490528e-01
2.577417e-01,6.873732e+00,-3.554161e+02,-1.004728e+02,5.507925e-01
2.590500e-01,6.885330e+00,-3.560829e+02,-1.005947e+02,5.525580e-01
2.603583e-01,6.896966e+00,-3.567396e+02,-1.007042e+02,5.543455e-01
2.616667e-01,6.908643e+00,-3.573681e+02,-1.007840e+02,5.561474e-01
2.629750e-01,6.920362e+00,-3.579654e+02,-1.008344e+02,5.579515e-01
2.642833e-01,6.932121e+00,-3.585412e+02,-1.008547e+02,5.597472e-01
2.655917e-01,6.943907e+00,-3.591170e+02,-1.008760e+02,5.615211e-01
2.669000e-01,6.955709e+00,-3.597127e+02,-1.009307e+02,5.632586e-01
2.682083e-01,6.967516e+00,-3.603122e+02,-1.010198e+02,5.649520e-01
2.695167e-01,6.979318e+00,-3.609056e+02,-1.011500e+02,5.665962e-01
2.708250e-01,6.991124e+00,-3.614886e+02,-1.013089e+02,5.681904e-01
2.721333e-01,7.002953e+00,-3.620450e+02,-1.014823e+02,5.697428e-01
2.734417e-01,7.014826e+00,-3.626097e+02,-1.016725e+02,5.712702e-01
2.747500e-01,7.026762e+00,-3.632029e+02,-1.018505e+02,5.727943e-01
2.760583e-01,7.038745e+00,-3.638066e+02,-1.019777e+02,5.743308e-01
2.773667e-01,7.050739e+00,-3.643984e+02,-1.020770e+02,5.758845e-01
2.786750e-01,7.062708e+00,-3.649417e+02,-1.021618e+02,5.774606e-01
2.799833e-01,7.074640e+00,-3.654536e+02,-1.022124e+02,5.790633e-01
2.812917e-01,7.086555e+00,-3.659587e+02,-1.022632e+02,5.806906e-01
2.826000e-01,7.098480e+00,-3.664839e+02,-1.023242e+02,5.823412e-01
2.839083e-01,7.110433e+00,-3.670664e+02,-1.023766e+02,5.840065e-01
2.852167e-01,7.122411e+00,-3.676958e+02,-1.024510e+02,5.856653e-01
2.865250e-01,7.134386e+00,-3.683368e+02,-1.025368e+02,5.873013e-01
2.878333e-01,7.146331e+00,-3.689675e+02,-1.026135e+02,5.889032e-01
2.891417e-01,7.158247e+00,-3.695732e+02,-1.027043e+02,5.904624e-01
2.904500e-01,7.170144e+00,-3.701428e+02,-1.027883e+02,5.919796e-01
2.917583e-01,7.182030e+00,-3.706897e+02,-1.028772e+02,5.934558e-01
2.930667e-01,7.193918e+00,-3.712432e+02,-1.030073e+02,5.948902e-01
2.943750e-01,7.205817e+00,-3.718225e+02,-1.031474e+02,5.962860e-01
2.956833e-01,7.217730e+00,-3.724046e+02,-1.032850e+02,5.976532e-01
2.969917e-01,7.229649e+00,-3.729732e+02,-1.034205e+02,5.990026e-01
2.983000e-01,7.241561e+00,-3.735439e+02,-1.035423e+02,6.003484e-01
2.996083e-01,7.253472e+00,-3.741249e+02,-1.036764e+02,6.017051e-01
3.009167e-01,7.265396e+00,-3.747203e+02,-1.038163e+02,6.030839e-01
3.022250e-01,7.277349e+00,-3.753312e+02,-1.039379e+02,6.044916e-01
3.035333e-01,7.289344e+00,-3.759455e+02,-1.040406e+02,6.059253e-01
3.048417e-01,7.301388e+00,-3.765442e+02,-1.041255e+02,6.073785e-01
3.061500e-01,7.313472e+00,-3.771188e+02,-1.041905e+02,6.088365e-01
3.074583e-01,7.325585e+00,-3.776799e+02,-1.042406e+02,6.102814e-01
3.087667e-01,7.337717e+00,-3.782405e+02,-1.042902e+02,6.117030e-01
3.100750e-01,7.349859e+00,-3.788120e+02,-1.043624e+02,6.130932e-01
3.113833e-01,7.362000e+00,-3.794016e+02,-1.044539e+02,6.144424e-01
3.126917e-01,7.374123e+00,-3.800079e+02,-1.045575e+02,6.157408e-01
3.140000e-01,7.386212e+00,-3.806259e+02,-1.046935e+02,6.169807e-01
3.153083e-01,7.398258e+00,-3.812325e+02,-1.048494e+02,6.181637e-01
3.166167e-01,7.410253e+00,-3.818079e+02,-1.049989e+02,6.193046e-01
3.179250e-01,7.422202e+00,-3.823612e+02,-1.051454e+02,6.204228e-01
3.192333e-01,7.434120e+00,-3.829090e+02,-1.052839e+02,6.215374e-01
3.205417e-01,7.446020e+00,-3.834551e+02,-1.053906e+02,6.226600e-01
3.218500e-01,7.457908e+00,-3.840061e+02,-1.054931e+02,6.237903e-01
3.231583e-01,7.469788e+00,-3.845629e+02,-1.056070e+02,6.249289e-01
3.244667e-01,7.481664e+00,-3.851321e+02,-1.057334e+02,6.260777e-01
3.257750e-01,7.493539e+00,-3.857321e+02,-1.058919e+02,6.272332e-01
3.270833e-01,7.505412e+00,-3.863468e+02,-1.060375e+02,6.283954e-01
3.283917e-01,7.517275e+00,-3.869631e+02,-1.061334e+02,6.295587e-01
3.297000e-01,7.529124e+00,-3.875678e+02,-1.062083e+02,6.307103e-01
3.310083e-01,7.540955e+00,-3.881491e+02,-1.062623e+02,6.318379e-01
3.323167e-01,7.552765e+00,-3.887203e+02,-1.063090e+02,6.329265e-01
3.336250e-01,7.564554e+00,-3.892910e+02,-1.063868e+02,6.339623e-01
3.349333e-01,7.576307e+00,-3.898578e+02,-1.064824e+02,6.349390e-01
3.362417e-01,7.588016e+00,-3.904088e+02,-1.065866e+02,6.358615e-01
3.375500e-01,7.599675e+00,-3.909448e+02,-1.067087e+02,6.367393e-01
3.388583e-01,7.611286e+00,-3.914700e+02,-1.068320e+02,6.375832e-01
3.401667e-01,7.622860e+00,-3.919908e+02,-1.069548e+02,6.384019e-01
3.414750e-01,7.634414e+00,-3.925072e+02,-1.070811e+02,6.391985e-01
3.427833e-01,7.645960e+00,-3.930129e+02,-1.072082e+02,6.399820e-01
3.440917e-01,7.657495e+00,-3.935199e+02,-1.073464e+02,6.407639e-01
3.454000e-01,7.669020e+00,-3.940300e+02,-1.074796e+02,6.415577e-01
3.467083e-01,7.680542e+00,-3.945313e+02,-1.075798e+02,6.423698e-01
3.480167e-01,7.692058e+00,-3.950293e+02,-1.076442e+02,6.431934e-01
3.493250e-01,7.703562e+00,-3.955300e+02,-1.076906e+02,6.440171e-01
3.506333e-01,7.715047e+00,-3.960504e+02,-1.077434e+02,6.448250e-01
3.519417e-01,7.726505e+00,-3.966021e+02,-1.078143e+02,6.456025e-01
3.532500e-01,7.737924e+00,-3.971737e+02,-1.078928e+02,6.463404e-01
3.545583e-01,7.749297e+00,-3.977490e+02,-1.079688e+02,6.470348e-01
3.558667e-01,7.760612e+00,-3.983072e+02,-1.080462e+02,6.476831e-01
3.571750e-01,7.771867e+00,-3.988394e+02,-1.081185e+02,6.482861e-01
3.584833e-01,7.783061e+00,-3.993596e+02,-1.081899e+02,6.488446e-01
3.597917e-01,7.794197e+00,-3.998682e+02,-1.082903e+02,6.493557e-01
3.611000e-01,7.805280e+00,-4.003572e+02,-1.084041e+02,6.498221e-01
3.624083e-01,7.816313e+00,-4.008414e+02,-1.085242e+02,6.502512e-01
3.637167e-01,7.827300e+00,-4.013316e+02,-1.086490e+02,6.506563e-01
3.650250e-01,7.838247e+00,-4.018345e+02,-1.087666e+02,6.510528e-01
3.663333e-01,7.849166e+00,-4.023534e+02,-1.089031e+02,6.514482e-01
3.676417e-01,7.860066e+00,-4.028792e+02,-1.090342e+02,6.518457e-01
3.689500e-01,7.870954e+00,-4.034038e+02,-1.091438e+02,6.522438e-01
3.702583e-01,7.881839e+00,-4.039254e+02,-1.092601e+02,6.526358e-01
3.715667e-01,7.892722e+00,-4.044516e+02,-1.093500e+02,6.530213e-01
3.728750e-01,7.903594e+00,-4.049720e+02,-1.093916e+02,6.533990e-01
3.741833e-01,7.914437e+00,-4.054746e+02,-1.094193e+02,6.537616e-01
3.754917e-01,7.925230e+00,-4.059614e+02,-1.094449e+02,6.541005e-01
3.768000e-01,7.935955e+00,-4.064437e+02,-1.094874e+02,6.544032e-01
3.781083e-01,7.946599e+00,-4.069295e+02,-1.095605e+02,6.546560e-01
3.794167e-01,7.957155e+00,-4.074015e+02,-1.096435e+02,6.548540e-01
3.807250e-01,7.967631e+00,-4.078639e+02,-1.097367e+02,6.549991e-01
3.820333e-01,7.978035e+00,-4.083265e+02,-1.098451e+02,6.550944e-01
3.833417e-01,7.988376e+00,-4.087913e+02,-1.099601e+02,6.551502e-01
3.846500e-01,7.998656e+00,-4.092572e+02,-1.100817e+02,6.551776e-01
3.859583e-01,8.008877e+00,-4.097165e+02,-1.102045e+02,6.551829e-01
3.872667e-01,8.019037e+00,-4.101512e+02,-1.103209e+02,6.551696e-01
3.885750e-01,8.029137e+00,-4.105562e+02,-1.104331e+02,6.551412e-01
3.898833e-01,8.039189e+00,-4.109637e+02,-1.105333e+02,6.551026e-01
3.911917e-01,8.049211e+00,-4.114013e+02,-1.106217e+02,6.550567e-01
3.925000e-01,8.059210e+00,-4.118770e+02,-1.107053e+02,6.550056e-01
3.938083e-01,8.069181e+00,-4.123752e+02,-1.107793e+02,6.549510e-01
3.951167e-01,8.079104e+00,-4.128705e+02,-1.108506e+02,6.548857e-01
3.964250e-01,8.088961e+00,-4.133567e+02,-1.109267e+02,6.547973e-01
3.977333e-01,8.098743e+00,-4.138222e+02,-1.109929e+02,6.546770e-01
3.990417e-01,8.108450e+00,-4.142621e+02,-1.110502e+02,6.545172e-01
4.003500e-01,8.118092e+00,-4.146947e+02,-1.111102e+02,6.543155e-01
4.016583e-01,8.127677e+00,-4.151291e+02,-1.111751e+02,6.540724e-01
4.029667e-01,8.137204e+00,-4.155748e+02,-1.112607e+02,6.537848e-01
4.042750e-01,8.146671e+00,-4.160104e+02,-1.113654e+02,6.534486e-01
4.055833e-01,8.156078e+00,-4.164204e+02,-1.114723e+02,6.530620e-01
4.068917e-01,8.165429e+00,-4.168045e+02,-1.115857e+02,6.526292e-01
4.082000e-01,8.174734e+00,-4.171792e+02,-1.117034e+02,6.521601e-01
4.095083e-01,8.183997e+00,-4.175784e+02,-1.118214e+02,6.516661e-01
4.108167e-01,8.193228e+00,-4.180109e+02,-1.119421e+02,6.511575e-01
4.121250e-01,8.202422e+00,-4.184586e+02,-1.120471e+02,6.506391e-01
4.134333e-01,8.211565e+00,-4.188858e+02,-1.121242e+02,6.501133e-01
4.147417e-01,8.220649e+00,-4.192819e+02,-1.121885e+02,6.495795e-01
4.160500e-01,8.229673e+00,-4.196587e+02,-1.122430e+02,6.490349e-01
4.173583e-01,8.238640e+00,-4.200388e+02,-1.122914e+02,6.484727e-01
4.186667e-01,8.247552e+00,-4.204364e+02,-1.123415e+02,6.478848e-01
4.199750e-01,8.256403e+00,-4.208591e+02,-1.123894e+02,6.472687e-01
4.212833e-01,8.265182e+00,-4.212997e+02,-1.124509e+02,6.466199e-01
4.225917e-01,8.273875e+00,-4.217377e+02,-1.125236e+02,6.459290e-01
4.239000e-01,8.282470e+00,-4.221480e+02,-1.125954e+02,6.451886e-01
4.252083e-01,8.290967e+00,-4.225194e+02,-1.126763e+02,6.443946e-01
4.265167e-01,8.299378e+00,-4.228652e+02,-1.127640e+02,6.435475e-01
4.278250e-01,8.307718e+00,-4.232093e+02,-1.128557e+02,6.426546e-01
4.291333e-01,8.316000e+00,-4.235767e+02,-1.129443e+02,6.417262e-01
4.304417e-01,8.324226e+00,-4.239613e+02,-1.130208e+02,6.407692e-01
4.317500e-01,8.332391e+00,-4.243433e+02,-1.130953e+02,6.397829e-01
4.330583e-01,8.340493e+00,-4.247107e+02,-1.131756e+02,6.387692e-01
