0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.199048392402154772e-02, 1.929922601581598988e-05, -7.854611164188340933e-03
1.439813536946032979e-01, 8.689296749945076091e-05, -1.578649396245851433e-02
2.158242420485933788e-01, 2.391147661575117160e-04, -2.617820378782113877e-02
2.876674672219792783e-01, 4.453043649057775687e-04, -3.594145949052508782e-02
3.595077628991366625e-01, 7.139884056643972920e-04, -4.883327816173774205e-02
4.313483604036482677e-01, 1.048519941127020643e-03, -6.100774000629854976e-02
4.925083508914617769e-01, 1.382998802888550649e-03, -7.087009307083676213e-02
5.536684459786203050e-01, 1.761306526729183950e-03, -8.030570955102514508e-02
6.148276492733163456e-01, 2.186219412218018496e-03, -9.091245038686665558e-02
6.759869800723240507e-01, 2.657724297335254705e-03, -1.009208025810793274e-01
7.371454124947777187e-01, 3.175764683218213532e-03, -1.119016681685672532e-01
7.983039184840373670e-01, 3.741103915844343902e-03, -1.222696724288756531e-01
8.594624869087030827e-01, 4.350932171636691902e-03, -1.320965377137230945e-01
9.206210855866393539e-01, 5.003285314747535871e-03, -1.413468990590264207e-01
9.817778317668834909e-01, 5.703682630529813974e-03, -1.534520153223151162e-01
1.042934532999984842e+00, 6.454993839829901818e-03, -1.648278357917292714e-01
1.104091158929678240e+00, 7.254047623467982549e-03, -1.755889042815644285e-01
1.165247689981950829e+00, 8.098568502450607595e-03, -1.856863113127683040e-01
1.226404130683937943e+00, 8.985564058568337384e-03, -1.951965387935593599e-01
1.287560466412595694e+00, 9.912861453466917036e-03, -2.040784161507364081e-01
1.348715651118613357e+00, 1.088647732604873346e-02, -2.162110425726776475e-01
1.409870598332642500e+00, 1.190976617549925794e-02, -2.275016068161344607e-01
1.456139008761316189e+00, 1.271471556699651541e-02, -2.355448611420074556e-01
1.502407279542532281e+00, 1.354487110724324032e-02, -2.431404311507832094e-01
1.548674066255070647e+00, 1.440385427515956419e-02, -2.535793135088512118e-01
1.594940633975695965e+00, 1.529435203664049683e-02, -2.634250138886862214e-01
1.641206525225149315e+00, 1.621648318142555195e-02, -2.738504961782850522e-01
1.687472164424664633e+00, 1.716996167060533263e-02, -2.836591298874795442e-01
1.733737563443357166e+00, 1.815278946488757539e-02, -2.929097514039366024e-01
1.780002719361549302e+00, 1.916348010632176399e-02, -3.015866653486192206e-01
1.826266804926595544e+00, 2.020734923574687286e-02, -3.141020480327124664e-01
1.872530472757204745e+00, 2.128780709089395790e-02, -3.258156698173572119e-01
1.918793742113961587e+00, 2.240234798527204751e-02, -3.367964925539335130e-01
1.965056615867881051e+00, 2.354902416482484648e-02, -3.470367162267474770e-01
2.011318702770350519e+00, 2.472767788446039727e-02, -3.578519801892671159e-01
2.057580369912924478e+00, 2.593783624105891819e-02, -3.678997588977277466e-01
2.103841646775373775e+00, 2.717710186819904603e-02, -3.772480181324090465e-01
2.150102544797359183e+00, 2.844362141021924278e-02, -3.858920972495848423e-01
2.192339667578577345e+00, 2.962343763642626485e-02, -3.930702532586544118e-01
2.234576540709581227e+00, 3.082315247168463876e-02, -3.997119253040040121e-01
2.276813191211657816e+00, 3.204114413031548120e-02, -4.058796024931675683e-01
2.319049627084049714e+00, 3.327626800763856113e-02, -4.115595648531451545e-01
2.361285100233058820e+00, 3.453575385030785427e-02, -4.228568085645288965e-01
2.403520053935358725e+00, 3.582465491392015922e-02, -4.332377226742601950e-01
2.445754532842865370e+00, 3.714038683897018245e-02, -4.427738238519400849e-01
2.487988560273711514e+00, 3.848093524904248885e-02, -4.514781482823312375e-01
2.530222182467407599e+00, 3.984395403422524157e-02, -4.594261150695941875e-01
2.572455423940894104e+00, 4.122764019882611125e-02, -4.666513982284707929e-01
2.614687982428671731e+00, 4.263199959884795415e-02, -4.745647049711952947e-01
2.656920157089355694e+00, 4.405670037858376575e-02, -4.816775856522063082e-01
2.699151999023067461e+00, 4.549949043307591895e-02, -4.880662190394536859e-01
2.741383536139106791e+00, 4.695865973561684503e-02, -4.937476482495299912e-01
2.783613972345665211e+00, 4.843357751509472925e-02, -4.981940722363287222e-01
2.825844279191309205e+00, 4.992065456811650009e-02, -5.021367665830274163e-01
2.865661366790180242e+00, 5.133231164097498689e-02, -5.053692098406679101e-01
2.905478383056377734e+00, 5.275229489159720397e-02, -5.081781988132378913e-01
2.945295359055363882e+00, 5.417931084024299460e-02, -5.106297610123848862e-01
2.985112299043438888e+00, 5.561259010223847110e-02, -5.127227180631932502e-01
3.024929053559232361e+00, 5.705184958064365985e-02, -5.150783713369391226e-01
3.064745785767030384e+00, 5.849676495791023695e-02, -5.170281833207122091e-01
3.104562522457824159e+00, 5.994619086473051972e-02, -5.186657176495597099e-01
3.144379263680697978e+00, 6.139949343879819860e-02, -5.200006108279122685e-01
3.184196030835669600e+00, 6.285572565569838566e-02, -5.210877457216220865e-01
3.224012820101485488e+00, 6.431441563777214043e-02, -5.219395236501376267e-01
3.263829587014390743e+00, 6.577511943314084952e-02, -5.228594328670066460e-01
3.303646384716142581e+00, 6.723759108013817321e-02, -5.235249296785393636e-01
3.343463226078885686e+00, 6.870113107117961637e-02, -5.240104553731217418e-01
3.383280100206376151e+00, 7.016548106395734119e-02, -5.243437625011637682e-01
3.423097013863090066e+00, 7.163015370725471509e-02, -5.245570936536421147e-01
3.462913952810154683e+00, 7.309504915863307417e-02, -5.246807852795660754e-01
3.498306920915667195e+00, 7.439713783799985214e-02, -5.247294219230951295e-01
