0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.193176807117021565e-02, 1.672551519398852581e-04, -3.531946562061705208e-02
1.438653287218200627e-01, 6.450604196678274335e-04, -7.099671156164788499e-02
2.156443385704940874e-01, 1.642082041420525650e-03, -1.231231613293245208e-01
2.874226755300112734e-01, 2.978248275451648216e-03, -1.710460261552180505e-01
3.591755693044167974e-01, 4.716125054778703973e-03, -2.356738842317735172e-01
4.309234413178631984e-01, 6.868918940007316676e-03, -2.957807581305041955e-01
4.919991267867007134e-01, 9.010516923714784882e-03, -3.440573070556827151e-01
5.530689921379547958e-01, 1.142450409535905251e-02, -3.893453370289143844e-01
6.141253049691053345e-01, 1.412535737825128951e-02, -4.397589228633607128e-01
6.751731331972941064e-01, 1.711106489742717299e-02, -4.867990175560802379e-01
7.362052356767679884e-01, 2.037957728638749300e-02, -5.392257810995167988e-01
7.972262799307137104e-01, 2.393609343646186174e-02, -5.881077181772623730e-01
8.582358840001049760e-01, 2.776359528963599083e-02, -6.341085639578217803e-01
9.192335073341899587e-01, 3.185013447658943675e-02, -6.768086090769567242e-01
9.802035017394427063e-01, 3.623308152301644297e-02, -7.343895672641995720e-01
1.041156260643795406e+00, 4.092606843320651527e-02, -7.877547564856492990e-01
1.102091656169079226e+00, 4.590938664119097179e-02, -8.377283883208371806e-01
1.163009360699164052e+00, 5.116885476306955866e-02, -8.838285912935978095e-01
1.223909642547757137e+00, 5.668595215990580166e-02, -9.268257951583396270e-01
1.284792471057290664e+00, 6.244749803626932494e-02, -9.662514542099247539e-01
1.345646345490262741e+00, 6.849380184010317452e-02, -1.022645995553953080e+00
1.406475786939140882e+00, 7.484087488825155732e-02, -1.074301668588503844e+00
1.452482282486923015e+00, 7.982910697633116559e-02, -1.110795124438042958e+00
1.498475276956032332e+00, 8.497009913960650029e-02, -1.144778010810749036e+00
1.544443064276167732e+00, 9.028739622829300149e-02, -1.194700219561718235e+00
1.590392490814714233e+00, 9.579588982847990486e-02, -1.241228991956940142e+00
1.636319558618863246e+00, 1.014977891550418038e-01, -1.290281037331589831e+00
1.682226891019648063e+00, 1.073898830284139710e-01, -1.335810496498017308e+00
1.728115178821960862e+00, 1.134598578434068694e-01, -1.378412353978284210e+00
1.773984787426531096e+00, 1.196988261967874417e-01, -1.417762295130425620e+00
1.819825117935861991e+00, 1.261424002499932639e-01, -1.478194343816578993e+00
1.865638687587595212e+00, 1.328078864162063610e-01, -1.533984354828049845e+00
1.911426559641618228e+00, 1.396797199026676151e-01, -1.585847642299230920e+00
1.957189409668034674e+00, 1.467461723495639692e-01, -1.633455779826269660e+00
2.002923760229621930e+00, 1.540076583893298101e-01, -1.683401425670200791e+00
2.048632147876078058e+00, 1.614595769140054482e-01, -1.728965206246701136e+00
2.094316051291031044e+00, 1.690869311185805579e-01, -1.770890651581884745e+00
2.139976466743403805e+00, 1.768785913682718036e-01, -1.808838864422270820e+00
2.181640001272532103e+00, 1.841400763442117838e-01, -1.835274904816042163e+00
2.223286019509402411e+00, 1.915210146194425700e-01, -1.858780159230521534e+00
2.264915843379321281e+00, 1.990110991009380326e-01, -1.880135484795035339e+00
2.306530232485572096e+00, 2.066036162156602296e-01, -1.898908164769814277e+00
2.348116158249056618e+00, 2.143466153672612395e-01, -1.947465160269796325e+00
2.389673541500890508e+00, 2.222650822241869772e-01, -1.990935782475431015e+00
2.431204551433538530e+00, 2.303426057065382504e-01, -2.030094153757088016e+00
2.472710681514469044e+00, 2.385671681563635294e-01, -2.064633326363870758e+00
2.514194144959861266e+00, 2.469238306864277588e-01, -2.095493534183706430e+00
2.555656439795290780e+00, 2.554019064346135792e-01, -2.122317468396431206e+00
2.597094769415119409e+00, 2.640032045859938004e-01, -2.151811333663889325e+00
2.638511877589847288e+00, 2.727227708548508045e-01, -2.176469839852384514e+00
2.679910200866978620e+00, 2.815462148418906296e-01, -2.197862811361916524e+00
2.721291348396839727e+00, 2.904635887911918846e-01, -2.215563854796060106e+00
2.762647882200896188e+00, 2.994838029124153311e-01, -2.217306470963238407e+00
2.803992488270922845e+00, 3.085718659597058156e-01, -2.216786712701892537e+00
2.842965612702753830e+00, 3.171922457644762994e-01, -2.216648666720325345e+00
2.881930853337441256e+00, 3.258578332630711061e-01, -2.213575095314166852e+00
2.920889883309353507e+00, 3.345599323328178332e-01, -2.210022898015180814e+00
2.959843324106675055e+00, 3.432947655990616354e-01, -2.205266181627968614e+00
2.998789971687342959e+00, 3.520626448119393292e-01, -2.199992709776584121e+00
3.037731913222734725e+00, 3.608586080231940274e-01, -2.194269484044669483e+00
3.076670684027660307e+00, 3.696748586511871548e-01, -2.187990690057181276e+00
3.115606692605851880e+00, 3.785087501895113560e-01, -2.181087964690551662e+00
3.154541221240660498e+00, 3.873537947742673460e-01, -2.174737321908875032e+00
3.193474468607503614e+00, 3.962084095894600755e-01, -2.168171610970408558e+00
3.232406391515987742e+00, 4.050708679466153983e-01, -2.162263745214088040e+00
3.271337867057680260e+00, 4.139384219863979086e-01, -2.155656870311244866e+00
3.310269816098425188e+00, 4.228063200439067804e-01, -2.150395688411135708e+00
3.349202077762539975e+00, 4.316746849354007320e-01, -2.145658594052666679e+00
3.388135258553622187e+00, 4.405402890697058260e-01, -2.142477231013181882e+00
3.427069011424010991e+00, 4.494042069846369003e-01, -2.140060178561214332e+00
3.461677622663749343e+00, 4.572804614945640278e-01, -2.139101895305138612e+00
