0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.073970998400000117e-04, 4.988517600000000329e-02, 3.959073407999999690e-03
2.702370835199999926e-04, 9.944896704000000254e-02, 1.089438182400000003e-02
5.409990815999999930e-04, 1.485674793600000043e-01, 2.052028761600000265e-02
9.563759999999999926e-04, 1.971574895999999855e-01, 3.254364067200000293e-02
1.547548147200000172e-03, 2.451863193600000157e-01, 4.665225216000000452e-02
2.331685891200000089e-03, 2.926749254400000111e-01, 6.246472608000000482e-02
3.316066214400000250e-03, 3.396796070399999978e-01, 7.963292736000000815e-02
4.495698912000000054e-03, 3.862206816000000598e-01, 9.799840127999999428e-02
5.858881920000000472e-03, 4.323863807999999698e-01, 1.172568124800000000e-01
7.389918239999999569e-03, 4.782064704000000832e-01, 1.373011036800000084e-01
9.065844192000000953e-03, 5.237811168000000572e-01, 1.578697055999999932e-01
1.086678278400000051e-02, 5.691344736000000237e-01, 1.789029801600000025e-01
1.276531612800000000e-02, 6.143631552000000662e-01, 2.001799574400000004e-01
1.474271452800000187e-02, 6.594781727999999843e-01, 2.216825222400000406e-01
1.677243033600000002e-02, 7.045651296000000618e-01, 2.432286345600000177e-01
1.884062140800000021e-02, 7.496186975999999946e-01, 2.648357347199999934e-01
2.092498118400000148e-02, 7.947077856000001050e-01, 2.863598956799999762e-01
2.301851577600000018e-02, 8.398125024000000494e-01, 3.078475420799999807e-01
2.510424662400000118e-02, 8.849839968000000612e-01, 3.291920073599999830e-01
2.718275625600000134e-02, 9.301920767999999340e-01, 3.504579379200000178e-01
