0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
-8.193320256000000818e-07, 4.999979904000000780e-02, 2.096745599999957552e-04
-1.614931008000000026e-06, 9.999874560000000800e-02, 5.678227200000020552e-04
-2.123280815999999934e-06, 1.499965910399999880e-01, 1.060698239999998066e-03
-2.159048035200000009e-06, 1.999931222400000153e-01, 1.674022080000007106e-03
-1.252495583999999941e-06, 2.499883036800000236e-01, 2.383320959999995700e-03
6.508933440000000870e-07, 2.999823129599999971e-01, 3.171261119999998091e-03
3.796608480000000052e-06, 3.499753632000000003e-01, 4.015820159999992228e-03
7.914651648000001427e-06, 3.999672767999999934e-01, 4.913836800000005028e-03
1.316117232000000153e-05, 4.499588351999999625e-01, 5.845775040000006882e-03
1.920352569600000176e-05, 4.999496831999999946e-01, 6.810817919999995716e-03
2.614805155200000171e-05, 5.499401760000000028e-01, 7.792093439999996443e-03
3.365017747199999803e-05, 5.999303136000000425e-01, 8.790986879999991913e-03
4.179215712000000312e-05, 6.499204511999999712e-01, 9.793361280000007982e-03
5.025305663999999690e-05, 6.999102336000000424e-01, 1.080244896000000232e-02
5.910449856000000123e-05, 7.499000160000000026e-01, 1.180699008000000126e-02
6.807237504000001346e-05, 7.998901535999999313e-01, 1.281177984000000936e-02
7.721660832000000506e-05, 8.498802912000000820e-01, 1.380854208000000145e-02
8.632208927999999646e-05, 8.998704288000000107e-01, 1.480317311999999365e-02
9.541886783999999056e-05, 9.498605664000000504e-01, 1.579077119999999779e-02
1.043547763200000080e-04, 9.998510592000000585e-01, 1.677762336000000395e-02
