0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.559146624000000255e-05, 4.996058495999999849e-02, 2.399944320000000665e-03
9.498790368000001576e-05, 9.981084480000000647e-02, 6.509572800000008874e-03
2.004911836799999907e-04, 1.495107484800000108e-01, 1.216954271999999733e-02
3.678550656000000355e-04, 1.990336560000000032e-01, 1.921802496000000332e-02
6.192443135999999406e-04, 2.483695507200000263e-01, 2.747337024000000294e-02
9.515236128000001056e-04, 2.975280585599999750e-01, 3.671471519999999766e-02
1.367081328000000016e-03, 3.465301008000000182e-01, 4.673529792000000876e-02
1.862939817600000160e-03, 3.953809343999999948e-01, 5.745725856000000187e-02
2.433744796799999950e-03, 4.441122432000000342e-01, 6.869589312000000392e-02
3.072302755200000471e-03, 4.927313088000000452e-01, 8.039835139200000869e-02
3.769087584000000227e-03, 5.412736512000000388e-01, 9.240296409600000371e-02
4.515455136000000140e-03, 5.897453088000000898e-01, 1.046816064960000014e-01
5.300404511999999568e-03, 6.381796704000000098e-01, 1.170961022399999996e-01
6.115982784000001046e-03, 6.865788672000000536e-01, 1.296415424640000036e-01
6.951757728000000809e-03, 7.349716703999999989e-01, 1.422038582400000084e-01
7.801953791999999797e-03, 7.833552383999999869e-01, 1.547988240000000015e-01
8.657971584000001553e-03, 8.317523040000001089e-01, 1.673375260800000208e-01
9.516941088000000631e-03, 8.801550528000000595e-01, 1.798527139200000180e-01
1.037248291200000040e-02, 9.285794687999999741e-01, 1.922816592000000102e-01
1.122481017599999929e-02, 9.770148960000001326e-01, 2.046679449599999867e-01
